Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: consent
1,1720190126326,05/07/2024 14:35:26,1720193726326,1,05/07/2024 16:35:26,172913,29,questionnaire-q2am,,38773873,BLIND,11377630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720190176897,05/07/2024 14:36:16,1720193776897,1,05/07/2024 16:36:16,172913,29,questionnaire-q2am,,38773873,BLIND,11377630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720190176897,05/07/2024 14:36:16,1720193776897,1,05/07/2024 16:36:16,172913,29,questionnaire-q2am,,38773873,BLIND,11377630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720190176897,05/07/2024 14:36:16,1720193776897,1,05/07/2024 16:36:16,172913,29,questionnaire-q2am,,38773873,BLIND,11377630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x551,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720190271526,05/07/2024 14:37:51,1720193871526,1,05/07/2024 16:37:51,172913,29,questionnaire-q2am,,38773925,BLIND,11377647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720190278581,05/07/2024 14:37:58,1720193878581,1,05/07/2024 16:37:58,172913,29,questionnaire-q2am,,38773925,BLIND,11377647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720190278582,05/07/2024 14:37:58,1720193878582,1,05/07/2024 16:37:58,172913,29,questionnaire-q2am,,38773925,BLIND,11377647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720190278582,05/07/2024 14:37:58,1720193878582,1,05/07/2024 16:37:58,172913,29,questionnaire-q2am,,38773925,BLIND,11377647,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720190517403,05/07/2024 14:41:57,1720194117403,1,05/07/2024 16:41:57,172913,29,questionnaire-q2am,,38774006,BLIND,11377669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720190528988,05/07/2024 14:42:08,1720194128988,1,05/07/2024 16:42:08,172913,29,questionnaire-q2am,,38774006,BLIND,11377669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720190528988,05/07/2024 14:42:08,1720194128988,1,05/07/2024 16:42:08,172913,29,questionnaire-q2am,,38774006,BLIND,11377669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720190528989,05/07/2024 14:42:08,1720194128989,1,05/07/2024 16:42:08,172913,29,questionnaire-q2am,,38774006,BLIND,11377669,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720190715961,05/07/2024 14:45:15,1720194315961,1,05/07/2024 16:45:15,172913,29,questionnaire-q2am,,38774087,BLIND,11377691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720190726080,05/07/2024 14:45:26,1720194326080,1,05/07/2024 16:45:26,172913,29,questionnaire-q2am,,38774087,BLIND,11377691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720190726080,05/07/2024 14:45:26,1720194326080,1,05/07/2024 16:45:26,172913,29,questionnaire-q2am,,38774087,BLIND,11377691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720190726081,05/07/2024 14:45:26,1720194326081,1,05/07/2024 16:45:26,172913,29,questionnaire-q2am,,38774087,BLIND,11377691,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1366x607,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720190935679,05/07/2024 14:48:55,1720194535679,1,05/07/2024 16:48:55,172913,29,questionnaire-q2am,,38774171,BLIND,11377722,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720190942167,05/07/2024 14:49:02,1720194542167,1,05/07/2024 16:49:02,172913,29,questionnaire-q2am,,38774171,BLIND,11377722,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720190942168,05/07/2024 14:49:02,1720194542168,1,05/07/2024 16:49:02,172913,29,questionnaire-q2am,,38774171,BLIND,11377722,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720190942168,05/07/2024 14:49:02,1720194542168,1,05/07/2024 16:49:02,172913,29,questionnaire-q2am,,38774171,BLIND,11377722,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720191229717,05/07/2024 14:53:49,1720194829717,1,05/07/2024 16:53:49,172913,29,questionnaire-q2am,,38774282,BLIND,11377743,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1847x1039,922x433,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720191283275,05/07/2024 14:54:43,1720194883275,1,05/07/2024 16:54:43,172913,29,questionnaire-q2am,,38774282,BLIND,11377743,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1847x1039,922x433,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720191283275,05/07/2024 14:54:43,1720194883275,1,05/07/2024 16:54:43,172913,29,questionnaire-q2am,,38774282,BLIND,11377743,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1847x1039,922x433,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720191283275,05/07/2024 14:54:43,1720194883275,1,05/07/2024 16:54:43,172913,29,questionnaire-q2am,,38774282,BLIND,11377743,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1847x1039,922x433,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720191306803,05/07/2024 14:55:06,1720194906803,1,05/07/2024 16:55:06,172913,29,questionnaire-q2am,,38774328,BLIND,11377775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720191338828,05/07/2024 14:55:38,1720194938828,1,05/07/2024 16:55:38,172913,29,questionnaire-q2am,,38774328,BLIND,11377775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720191338828,05/07/2024 14:55:38,1720194938828,1,05/07/2024 16:55:38,172913,29,questionnaire-q2am,,38774328,BLIND,11377775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720191338828,05/07/2024 14:55:38,1720194938828,1,05/07/2024 16:55:38,172913,29,questionnaire-q2am,,38774328,BLIND,11377775,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x633,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720192098245,05/07/2024 15:08:18,1720195698245,1,05/07/2024 17:08:18,172913,29,questionnaire-q2am,,38774697,BLIND,11377895,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x703,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720192104247,05/07/2024 15:08:24,1720195704247,1,05/07/2024 17:08:24,172913,29,questionnaire-q2am,,38774697,BLIND,11377895,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x703,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720192104248,05/07/2024 15:08:24,1720195704248,1,05/07/2024 17:08:24,172913,29,questionnaire-q2am,,38774697,BLIND,11377895,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x703,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720192104248,05/07/2024 15:08:24,1720195704248,1,05/07/2024 17:08:24,172913,29,questionnaire-q2am,,38774697,BLIND,11377895,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1366x768,1517x703,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720214491973,05/07/2024 21:21:31,1720218091973,1,05/07/2024 23:21:31,172913,29,questionnaire-q2am,,38780275,BLIND,11379574,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720214498982,05/07/2024 21:21:38,1720218098982,1,05/07/2024 23:21:38,172913,29,questionnaire-q2am,,38780275,BLIND,11379574,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720214498983,05/07/2024 21:21:38,1720218098983,1,05/07/2024 23:21:38,172913,29,questionnaire-q2am,,38780275,BLIND,11379574,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720214498983,05/07/2024 21:21:38,1720218098983,1,05/07/2024 23:21:38,172913,29,questionnaire-q2am,,38780275,BLIND,11379574,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720214637882,05/07/2024 21:23:57,1720218237882,1,05/07/2024 23:23:57,172913,29,questionnaire-q2am,,38780295,BLIND,11379578,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x779,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720214646093,05/07/2024 21:24:06,1720218246093,1,05/07/2024 23:24:06,172913,29,questionnaire-q2am,,38780295,BLIND,11379578,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x779,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720214646093,05/07/2024 21:24:06,1720218246093,1,05/07/2024 23:24:06,172913,29,questionnaire-q2am,,38780295,BLIND,11379578,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x779,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720214646093,05/07/2024 21:24:06,1720218246093,1,05/07/2024 23:24:06,172913,29,questionnaire-q2am,,38780295,BLIND,11379578,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1440x900,1440x779,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720554096891,09/07/2024 19:41:36,1720557696891,1,09/07/2024 21:41:36,172913,29,questionnaire-q2am,,38853507,BLIND,11398328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554182364,09/07/2024 19:43:02,1720557782364,1,09/07/2024 21:43:02,172913,29,questionnaire-q2am,,38853507,BLIND,11398328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554182364,09/07/2024 19:43:02,1720557782364,1,09/07/2024 21:43:02,172913,29,questionnaire-q2am,,38853507,BLIND,11398328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554182364,09/07/2024 19:43:02,1720557782364,1,09/07/2024 21:43:02,172913,29,questionnaire-q2am,,38853507,BLIND,11398328,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x927,,,0,Consent Form New,7,B,Consent,eligible,,,,,info,,END,,,,,,
1,1720554104853,09/07/2024 19:41:44,1720557704853,1,09/07/2024 21:41:44,172913,29,questionnaire-q2am,,38853516,BLIND,11398333,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,2560x1440,2560x1279,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554108956,09/07/2024 19:41:48,1720557708956,1,09/07/2024 21:41:48,172913,29,questionnaire-q2am,,38853516,BLIND,11398333,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,2560x1440,2560x1279,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554108956,09/07/2024 19:41:48,1720557708956,1,09/07/2024 21:41:48,172913,29,questionnaire-q2am,,38853516,BLIND,11398333,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,2560x1440,2560x1279,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554108956,09/07/2024 19:41:48,1720557708956,1,09/07/2024 21:41:48,172913,29,questionnaire-q2am,,38853516,BLIND,11398333,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,2560x1440,2560x1279,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720554102281,09/07/2024 19:41:42,1720557702281,1,09/07/2024 21:41:42,172913,29,questionnaire-q2am,,38853517,BLIND,11398329,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x924,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554135923,09/07/2024 19:42:15,1720557735923,1,09/07/2024 21:42:15,172913,29,questionnaire-q2am,,38853517,BLIND,11398329,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x924,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554135923,09/07/2024 19:42:15,1720557735923,1,09/07/2024 21:42:15,172913,29,questionnaire-q2am,,38853517,BLIND,11398329,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x924,,,0,Consent Form New,7,F,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554135923,09/07/2024 19:42:15,1720557735923,1,09/07/2024 21:42:15,172913,29,questionnaire-q2am,,38853517,BLIND,11398329,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,1920x1080,1879x924,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,END,,,,,,
1,1720554114888,09/07/2024 19:41:54,1720557714888,1,09/07/2024 21:41:54,172913,29,questionnaire-q2am,,38853531,BLIND,11398344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2560x1313,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554118373,09/07/2024 19:41:58,1720557718373,1,09/07/2024 21:41:58,172913,29,questionnaire-q2am,,38853531,BLIND,11398344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2560x1313,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554118373,09/07/2024 19:41:58,1720557718373,1,09/07/2024 21:41:58,172913,29,questionnaire-q2am,,38853531,BLIND,11398344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2560x1313,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554118374,09/07/2024 19:41:58,1720557718374,1,09/07/2024 21:41:58,172913,29,questionnaire-q2am,,38853531,BLIND,11398344,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,2560x1313,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720554123535,09/07/2024 19:42:03,1720557723535,1,09/07/2024 21:42:03,172913,29,questionnaire-q2am,,38853536,BLIND,11398341,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x703,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554132072,09/07/2024 19:42:12,1720557732072,1,09/07/2024 21:42:12,172913,29,questionnaire-q2am,,38853536,BLIND,11398341,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x703,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554132072,09/07/2024 19:42:12,1720557732072,1,09/07/2024 21:42:12,172913,29,questionnaire-q2am,,38853536,BLIND,11398341,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x703,,,0,Consent Form New,7,D,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554132072,09/07/2024 19:42:12,1720557732072,1,09/07/2024 21:42:12,172913,29,questionnaire-q2am,,38853536,BLIND,11398341,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1536x864,1536x703,,,0,Consent Form New,7,D,Consent,eligible,,,,,info,,END,,,,,,
1,1720554125614,09/07/2024 19:42:05,1720557725614,1,09/07/2024 21:42:05,172913,29,questionnaire-q2am,,38853540,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554139695,09/07/2024 19:42:19,1720557739695,1,09/07/2024 21:42:19,172913,29,questionnaire-q2am,,38853540,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554139696,09/07/2024 19:42:19,1720557739696,1,09/07/2024 21:42:19,172913,29,questionnaire-q2am,,38853540,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554139696,09/07/2024 19:42:19,1720557739696,1,09/07/2024 21:42:19,172913,29,questionnaire-q2am,,38853540,BLIND,11398334,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 109.0.0.0,2048x1152,2007x1011,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720554133528,09/07/2024 19:42:13,1720557733528,1,09/07/2024 21:42:13,172913,29,questionnaire-q2am,,38853545,BLIND,11398335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1933x816,1690x632,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554140217,09/07/2024 19:42:20,1720557740217,1,09/07/2024 21:42:20,172913,29,questionnaire-q2am,,38853545,BLIND,11398335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1933x816,1690x632,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554140217,09/07/2024 19:42:20,1720557740217,1,09/07/2024 21:42:20,172913,29,questionnaire-q2am,,38853545,BLIND,11398335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1933x816,1690x632,,,0,Consent Form New,7,C,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554140217,09/07/2024 19:42:20,1720557740217,1,09/07/2024 21:42:20,172913,29,questionnaire-q2am,,38853545,BLIND,11398335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1933x816,1690x632,,,0,Consent Form New,7,C,Consent,eligible,,,,,info,,END,,,,,,
1,1720554163020,09/07/2024 19:42:43,1720557763020,1,09/07/2024 21:42:43,172913,29,questionnaire-q2am,,38853579,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,822x1062,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554167369,09/07/2024 19:42:47,1720557767369,1,09/07/2024 21:42:47,172913,29,questionnaire-q2am,,38853579,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,822x1062,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554167369,09/07/2024 19:42:47,1720557767369,1,09/07/2024 21:42:47,172913,29,questionnaire-q2am,,38853579,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,822x1062,,,0,Consent Form New,7,A,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554167369,09/07/2024 19:42:47,1720557767369,1,09/07/2024 21:42:47,172913,29,questionnaire-q2am,,38853579,BLIND,11398332,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,2560x1440,822x1062,,,0,Consent Form New,7,A,Consent,eligible,,,,,info,,END,,,,,,
1,1720554209406,09/07/2024 19:43:29,1720557809406,1,09/07/2024 21:43:29,172913,29,questionnaire-q2am,,38853635,BLIND,11398394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x855,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,
2,1720554220888,09/07/2024 19:43:40,1720557820888,1,09/07/2024 21:43:40,172913,29,questionnaire-q2am,,38853635,BLIND,11398394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x855,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation,consent,,participation,Consent Form,2,object-3,consent
3,1720554220888,09/07/2024 19:43:40,1720557820888,1,09/07/2024 21:43:40,172913,29,questionnaire-q2am,,38853635,BLIND,11398394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x855,,,0,Consent Form New,7,E,Consent,eligible,Page 1,gy3par,1,**I consent to items 1-10 above**,response,participation-quantised,1,,participation,Consent Form,2,object-3,consent
4,1720554220889,09/07/2024 19:43:40,1720557820889,1,09/07/2024 21:43:40,172913,29,questionnaire-q2am,,38853635,BLIND,11398394,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x1024,1536x855,,,0,Consent Form New,7,E,Consent,eligible,,,,,info,,END,,,,,,
1,1720554325999,09/07/2024 19:45:25,1720557925999,1,09/07/2024 21:45:25,172913,29,questionnaire-q2am,,38853721,BLIND,11398403,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 125.0.0.0,1205x753,1205x633,,,0,Consent Form New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,
