Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-m3e1,branch-sizd,branch-yuxs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: age,Store: disorders,Store: treatments,Store: oversea,Store: English
5,1720167959700,05/07/2024 08:25:59,1720171559700,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720167959701,05/07/2024 08:25:59,1720171559701,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720167959701,05/07/2024 08:25:59,1720171559701,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720167959702,05/07/2024 08:25:59,1720171559702,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720167959702,05/07/2024 08:25:59,1720171559702,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720167959703,05/07/2024 08:25:59,1720171559703,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720167959704,05/07/2024 08:25:59,1720171559704,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720167959704,05/07/2024 08:25:59,1720171559704,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720167959705,05/07/2024 08:25:59,1720171559705,1,05/07/2024 10:25:59,172913,29,questionnaire-y2w6,,38764849,BLIND,11375721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,B,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720168519038,05/07/2024 08:35:19,1720172119038,1,05/07/2024 10:35:19,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,34,,,Age Entry,3,object-8,,0,0,0,1
5,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720168533264,05/07/2024 08:35:33,1720172133264,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720168533265,05/07/2024 08:35:33,1720172133265,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720168533265,05/07/2024 08:35:33,1720172133265,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720168533265,05/07/2024 08:35:33,1720172133265,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720168533265,05/07/2024 08:35:33,1720172133265,1,05/07/2024 10:35:33,172913,29,questionnaire-y2w6,,38765138,BLIND,11375785,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1584x990,1584x730,,,0,Demographic New,7,C,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720168665816,05/07/2024 08:37:45,1720172265816,1,05/07/2024 10:37:45,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,41,,,Age Entry,3,object-8,,0,0,0,1
5,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720168688739,05/07/2024 08:38:08,1720172288739,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720168688740,05/07/2024 08:38:08,1720172288740,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720168688740,05/07/2024 08:38:08,1720172288740,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720168688740,05/07/2024 08:38:08,1720172288740,1,05/07/2024 10:38:08,172913,29,questionnaire-y2w6,,38765238,BLIND,11375787,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 127.0,1728x1117,1728x994,,,0,Demographic New,7,E,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720168708812,05/07/2024 08:38:28,1720172308812,1,05/07/2024 10:38:28,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720168739368,05/07/2024 08:38:59,1720172339368,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Female,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720168739368,05/07/2024 08:38:59,1720172339368,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,2,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720168739368,05/07/2024 08:38:59,1720172339368,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,36,,,Age Entry,3,object-8,,0,0,0,1
5,1720168739368,05/07/2024 08:38:59,1720172339368,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720168739369,05/07/2024 08:38:59,1720172339369,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720168739369,05/07/2024 08:38:59,1720172339369,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720168739369,05/07/2024 08:38:59,1720172339369,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720168739370,05/07/2024 08:38:59,1720172339370,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720168739370,05/07/2024 08:38:59,1720172339370,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720168739370,05/07/2024 08:38:59,1720172339370,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720168739370,05/07/2024 08:38:59,1720172339370,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
13,1720168739371,05/07/2024 08:38:59,1720172339371,1,05/07/2024 10:38:59,172913,29,questionnaire-y2w6,,38765267,BLIND,11375783,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,,,0,Demographic New,7,F,Consent,eligible,,,,,info,,END,,,,,,,,,,
1,1720169173238,05/07/2024 08:46:13,1720172773238,1,05/07/2024 10:46:13,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,,,,,info,,BEGIN,,,,,,,,,,
2,1720169187308,05/07/2024 08:46:27,1720172787308,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,value,Male,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
3,1720169187308,05/07/2024 08:46:27,1720172787308,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your gender?,response,quantised,1,,Male|Female|Prefer not say,Multiple Choice,2,object-2,,0,0,0,1
4,1720169187308,05/07/2024 08:46:27,1720172787308,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,What is your age?,response,value,32,,,Age Entry,3,object-8,,0,0,0,1
5,1720169187308,05/07/2024 08:46:27,1720172787308,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,treatment-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
6,1720169187308,05/07/2024 08:46:27,1720172787308,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,treatment-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
7,1720169187308,05/07/2024 08:46:27,1720172787308,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-consent,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
8,1720169187309,05/07/2024 08:46:27,1720172787309,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,diagnosed-reject,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
9,1720169187309,05/07/2024 08:46:27,1720172787309,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,UK-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
10,1720169187309,05/07/2024 08:46:27,1720172787309,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,UK-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
11,1720169187309,05/07/2024 08:46:27,1720172787309,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,English-consent,1,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
12,1720169187309,05/07/2024 08:46:27,1720172787309,1,05/07/2024 10:46:27,172913,29,questionnaire-y2w6,,38765514,BLIND,11375815,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 127.0,1920x1080,1920x937,,,0,Demographic New,7,A,Consent,eligible,Page 1,832lxi,1,,response,English-reject,0,,treatment|diagnosed|UK|English,Consent Form,4,object-6,,0,0,0,1
